Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
1.0,17.0,2.0,9500.0,1.0,1.0,130.0,1.0,38.0,38.0,7.0,7.0,122.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,13.937142857142858,0.0,0.0,8.0,8.0,7.0,13.937142857142858,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,1.0,9070.0,1.0,1.0,148.0,1.0,3.0,1.0,2.0,10.0,148.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,10.0,12.0,10.0,14.7,0.0,0.0,10.0,12.0,12.0,14.583333333333334,0.0,15.5,2.8,-4.06,Graduate
1.0,1.0,2.0,9773.0,1.0,1.0,130.0,1.0,1.0,1.0,9.0,4.0,126.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,11.666666666666666,0.0,0.0,6.0,6.0,5.0,12.2,0.0,12.7,3.7,-1.7,Graduate
1.0,43.0,3.5,9500.0,1.0,1.0,134.0,1.0,37.0,37.0,9.0,9.0,129.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,6.0,14.85,0.0,0.0,7.0,7.0,6.0,14.85,0.0,7.6,2.6,0.32,Graduate
1.0,39.0,1.0,9085.0,1.0,1.0,133.1,1.0,19.0,37.0,7.0,16.5,104.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,5.0,11.0,1.0,12.0,0.0,0.0,5.0,12.0,0.0,6.874999999999999,0.0,10.8,1.4,1.74,Dropout
1.0,18.0,3.5,9500.0,1.0,1.0,137.0,1.0,3.0,1.0,3.0,4.0,126.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,13.6875,0.0,0.0,8.0,9.0,8.0,15.622222222222222,0.0,13.9,-0.3,0.79,Dropout
1.0,39.0,1.0,8378.5,1.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,14.0,5.0,12.4,0.0,0.0,6.0,10.0,5.0,11.6,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,2.0,9500.0,1.0,1.0,137.0,1.0,1.0,3.0,4.0,3.0,124.6,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,10.0,7.0,13.398,0.0,0.0,8.0,8.0,8.0,13.5425,0.0,15.5,2.8,-4.06,Graduate
1.0,44.0,1.0,9085.0,1.0,1.0,130.0,1.0,1.0,1.0,4.0,3.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,13.0,5.0,11.8,0.0,0.0,6.0,16.0,4.0,12.0,0.0,12.4,0.5,1.79,Enrolled
1.0,17.0,1.0,9991.0,1.0,1.0,140.0,1.0,38.0,37.0,6.0,7.0,127.3,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,7.3999999999999995,0.0,0.0,5.0,0.0,0.0,6.874999999999999,0.0,11.1,0.6,2.02,Dropout
1.0,2.0,1.0,9147.0,1.0,1.0,150.0,1.0,37.0,37.0,9.0,9.0,122.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,10.0,16.0,10.5,11.76923076923077,0.0,0.0,10.0,16.0,12.0,11.928571428571429,0.0,9.4,-0.8,-3.12,Graduate
1.0,7.0,1.0,9238.0,1.0,1.0,130.0,1.0,1.0,1.0,4.0,10.0,125.1,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,6.0,8.0,0.0,7.3999999999999995,0.0,0.0,5.0,6.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,Dropout
1.0,1.0,1.0,9085.0,1.0,1.0,133.1,1.0,19.0,38.0,5.0,7.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,8.0,6.0,13.285714285714286,0.0,0.0,6.0,11.0,6.0,13.0,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,1.0,9238.0,1.0,1.0,134.0,1.0,1.0,19.0,4.0,9.0,129.8,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,11.666666666666666,0.0,0.0,6.0,8.0,6.0,11.166666666666666,0.0,15.5,2.8,-4.06,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,125.0,1.0,19.0,38.0,3.0,7.0,114.9,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,13.0,6.0,11.5,0.0,0.0,6.0,9.0,5.0,12.2,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,1.0,9500.0,1.0,1.0,141.0,1.0,37.0,38.0,6.0,6.0,125.6,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,7.0,9.0,6.0,13.081666666666669,0.0,0.0,8.0,12.0,6.0,13.15,0.0,11.1,0.6,2.02,Graduate
1.0,18.0,3.0,9070.0,1.0,1.0,138.0,1.0,38.0,37.0,9.0,7.0,125.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,13.0,0.0,15.5,2.8,-4.06,Graduate
1.0,17.0,1.0,9773.0,1.0,1.0,116.0,1.0,37.0,1.0,9.0,8.0,115.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,3.0,11.333333333333334,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,Dropout
1.0,1.0,3.0,9853.0,1.0,1.0,122.0,1.0,3.0,3.0,2.0,2.0,112.6,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,8.0,5.0,13.6,0.0,0.0,6.0,8.0,5.0,11.6,0.0,7.6,2.6,0.32,Enrolled
1.0,1.0,3.0,9773.0,1.0,1.0,131.0,1.0,1.0,1.0,4.0,4.0,127.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,7.0,5.0,13.2,0.0,12.4,0.5,1.79,Dropout
1.0,44.0,1.0,9130.0,1.0,1.0,140.0,1.0,1.0,19.0,4.0,8.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,Dropout
1.0,44.0,1.0,9003.0,1.0,1.0,140.0,1.0,1.0,1.0,4.0,3.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,5.0,11.666666666666666,0.0,0.0,6.0,7.0,5.0,12.6,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,3.5,9238.0,1.0,1.0,127.0,1.0,1.0,38.0,9.0,7.0,120.4,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,13.428571428571429,0.0,11.1,0.6,2.02,Graduate
1.0,39.0,1.0,9085.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,6.0,7.0,0.0,7.3999999999999995,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,Dropout
1.0,1.0,1.0,9238.0,1.0,1.0,117.0,1.0,1.0,19.0,4.0,7.0,113.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,7.0,6.0,14.142857142857142,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,1.0,9085.0,1.0,1.0,150.0,1.0,37.0,37.0,4.0,9.0,132.1,1.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,5.0,11.0,4.0,12.5,0.0,0.0,5.0,11.0,2.0,12.5,0.0,12.7,3.7,-1.7,Dropout
1.0,44.0,1.0,9003.0,1.0,1.0,160.0,1.0,3.0,1.0,2.0,6.0,160.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,6.0,13.375,0.0,0.0,6.0,10.0,6.0,13.0,0.0,16.2,0.3,-0.92,Graduate
1.0,1.0,1.0,9070.0,1.0,1.0,128.0,1.0,19.0,2.0,7.0,3.0,126.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,15.5,2.8,-4.06,Graduate
1.0,44.0,1.0,9085.0,1.0,1.0,160.0,1.0,1.0,1.0,4.0,4.0,160.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,12.0,4.0,13.4,0.0,0.0,6.0,16.0,2.0,13.5,0.0,12.4,0.5,1.79,Enrolled
1.0,43.0,1.0,9556.0,1.0,1.0,126.0,1.0,2.0,3.0,3.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,7.0,10.0,3.0,13.0,0.0,0.0,8.0,10.0,3.0,11.666666666666666,0.0,10.8,1.4,1.74,Enrolled
1.0,18.0,1.0,9500.0,1.0,1.0,135.0,1.0,3.0,3.0,1.0,1.0,125.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,13.154285714285717,0.0,0.0,8.0,8.0,7.0,13.154285714285717,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,3.0,9070.0,1.0,1.0,139.0,1.0,1.0,38.0,4.0,7.0,142.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,9.4,-0.8,-3.12,Graduate
1.0,17.0,2.0,9853.0,1.0,1.0,125.0,1.0,1.0,19.0,5.0,5.0,119.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,10.0,7.0,12.142857142857142,0.0,0.0,7.0,7.0,7.0,13.142857142857142,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,2.0,9500.0,1.0,1.0,106.0,1.0,1.0,19.0,4.0,4.0,106.4,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,9.0,5.0,13.34,0.0,0.0,7.0,9.0,6.0,12.385714285714286,0.0,12.4,0.5,1.79,Enrolled
1.0,7.0,1.0,8378.5,1.0,1.0,120.0,1.0,37.0,19.0,9.0,3.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,10.0,15.0,4.0,13.0,0.0,0.0,9.0,10.0,4.0,13.75,0.0,8.9,1.4,3.51,Dropout
1.0,44.0,1.0,9003.0,1.0,1.0,150.0,1.0,1.0,38.0,4.0,9.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,16.0,3.0,12.0,0.0,0.0,6.0,16.0,3.0,11.666666666666666,0.0,15.5,2.8,-4.06,Enrolled
1.0,17.0,2.0,8378.5,1.0,1.0,130.0,1.0,1.0,1.0,2.0,3.0,148.6,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,11.1,0.6,2.02,Dropout
1.0,1.0,1.0,9238.0,1.0,1.0,116.0,1.0,38.0,38.0,9.0,8.0,108.7,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,9.0,5.0,11.0,0.0,0.0,6.0,12.0,0.0,6.874999999999999,0.0,11.1,0.6,2.02,Dropout
1.0,44.0,1.0,9003.0,1.0,1.0,130.0,1.0,3.0,1.0,4.0,6.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,11.5,0.0,0.0,6.0,11.0,6.0,11.333333333333334,0.0,12.4,0.5,1.79,Enrolled
1.0,17.0,1.0,9238.0,1.0,1.0,140.0,1.0,1.0,44.0,4.0,2.0,124.6,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,9.0,9.0,3.0,13.333333333333334,0.0,0.0,6.0,6.0,2.0,12.5,0.0,8.9,1.4,3.51,Dropout
1.0,1.0,2.0,9500.0,1.0,1.0,134.0,1.0,19.0,19.0,4.0,7.0,131.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,7.0,9.0,7.0,14.594444444444443,0.0,0.0,8.0,10.0,8.0,13.472,0.0,15.5,2.8,-4.06,Graduate
1.0,44.0,1.0,9130.0,1.0,1.0,130.0,1.0,3.0,1.0,3.0,6.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,9.0,4.0,11.0,0.0,0.0,6.0,13.0,3.0,10.666666666666666,0.0,12.4,0.5,1.79,Dropout
1.0,18.0,1.0,9119.0,1.0,1.0,122.0,1.0,19.0,1.0,16.5,3.0,116.1,1.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,5.0,8.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,Dropout
1.0,17.0,1.0,9773.0,1.0,1.0,128.0,1.0,19.0,38.0,5.0,7.0,125.6,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,Dropout
1.0,17.0,1.0,9119.0,1.0,1.0,130.0,1.0,19.0,19.0,7.0,9.0,121.3,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,9.0,1.0,12.0,0.0,0.0,5.0,10.0,2.0,12.0,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,3.0,9119.0,1.0,1.0,113.0,1.0,4.0,38.0,2.0,7.0,107.4,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,8.0,5.0,14.0,0.0,0.0,5.0,6.0,5.0,13.2,0.0,8.9,1.4,3.51,Graduate
1.0,1.0,1.0,9254.0,1.0,1.0,126.0,1.0,1.0,19.0,4.0,4.0,116.9,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,13.571428571428571,0.0,0.0,6.0,7.0,5.0,11.8,0.0,8.9,1.4,3.51,Graduate
1.0,43.0,2.0,9670.0,1.0,1.0,135.0,1.0,3.0,19.0,1.0,7.0,123.5,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,12.0,0.0,7.3999999999999995,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,Dropout
1.0,1.0,1.0,9670.0,1.0,1.0,141.0,1.0,19.0,38.0,9.0,9.0,130.5,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,14.25,0.0,0.0,6.0,7.0,6.0,13.857142857142858,0.0,11.1,0.6,2.02,Graduate
1.0,39.0,1.0,9085.0,1.0,1.0,133.1,1.0,1.0,39.0,5.0,3.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,6.0,7.0,0.0,7.3999999999999995,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,Dropout
1.0,17.0,1.0,9853.0,1.0,1.0,133.1,1.0,34.0,19.0,0.0,3.0,117.1,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,12.0,0.0,7.3999999999999995,0.0,0.0,6.0,12.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,Dropout
1.0,18.0,1.0,9500.0,1.0,1.0,144.0,1.0,37.0,37.0,6.0,6.0,127.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,13.542857142857144,0.0,0.0,8.0,8.0,7.0,13.542857142857144,0.0,12.7,3.7,-1.7,Graduate
1.0,43.0,1.0,8378.5,1.0,1.0,140.0,1.0,38.0,37.0,9.0,9.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,9.0,9.0,9.0,13.11111111111111,0.0,0.0,7.0,10.0,7.0,11.714285714285714,0.0,12.7,3.7,-1.7,Graduate
1.0,43.0,1.0,8378.5,1.0,1.0,102.5,1.0,34.0,34.0,0.0,0.0,113.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,9.0,11.0,9.0,12.666666666666666,0.0,0.0,7.0,7.0,7.0,12.142857142857142,0.0,7.6,2.6,0.32,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,135.0,1.0,1.0,19.0,5.0,5.0,130.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,10.0,4.0,10.75,0.0,0.0,5.0,13.0,2.0,10.0,0.0,9.4,-0.8,-3.12,Dropout
1.0,43.0,1.0,9991.0,1.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,10.0,14.0,4.0,10.75,0.0,0.0,10.0,10.0,2.0,10.0,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,3.0,9070.0,1.0,1.0,147.0,1.0,34.0,37.0,5.0,7.0,135.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,9.4,-0.8,-3.12,Graduate
1.0,39.0,1.0,8378.5,1.0,1.0,149.0,1.0,34.0,34.0,0.0,0.0,126.3,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,7.6,2.6,0.32,Graduate
1.0,27.0,1.0,9070.0,1.0,1.0,130.0,1.0,34.0,34.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,10.0,16.0,10.5,13.176470588235292,0.0,0.0,10.0,16.0,12.0,13.0,0.0,7.6,2.6,0.32,Dropout
1.0,39.0,1.0,8378.5,1.0,1.0,120.0,1.0,34.0,34.0,0.0,0.0,104.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,8.0,4.0,12.75,0.0,0.0,6.0,12.0,5.0,12.6,0.0,7.6,2.6,0.32,Dropout
1.0,43.0,1.0,9500.0,1.0,1.0,125.0,1.0,37.0,37.0,9.0,7.0,123.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,5.0,12.86,0.0,0.0,7.0,8.0,5.0,12.86,0.0,7.6,2.6,0.32,Enrolled
1.0,39.0,1.0,8378.5,1.0,1.0,133.1,1.0,37.0,37.0,9.0,8.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,8.0,12.0,4.0,12.0,0.0,0.0,7.0,9.0,4.0,12.0,0.0,8.9,1.4,3.51,Dropout
1.0,43.0,1.0,9238.0,1.0,1.0,149.0,1.0,37.0,37.0,9.0,6.0,130.5,1.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,10.0,11.0,9.0,11.666666666666666,0.0,0.0,10.0,13.0,9.0,12.555555555555555,0.0,10.8,1.4,1.74,Graduate
1.0,7.0,1.0,8378.5,1.0,1.0,162.5,1.0,19.0,19.0,9.0,4.0,160.15000000000003,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,10.0,14.0,10.5,16.5,0.0,0.0,10.0,11.0,11.0,16.90909090909091,0.0,8.9,1.4,3.51,Graduate
1.0,43.0,1.0,9238.0,1.0,1.0,110.0,1.0,14.0,14.0,16.5,16.5,112.5,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,10.0,14.0,9.0,12.333333333333334,0.0,0.0,7.0,10.0,7.0,11.77777777777778,0.0,7.6,2.6,0.32,Graduate
1.0,1.0,3.0,9500.0,1.0,1.0,131.0,1.0,19.0,3.0,3.0,2.0,126.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,12.59125,0.0,0.0,8.0,11.0,7.0,12.820000000000002,0.0,15.5,2.8,-4.06,Enrolled
1.0,1.0,1.0,9238.0,1.0,1.0,117.0,1.0,19.0,19.0,9.0,9.0,111.8,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,9.0,4.0,11.5,0.0,0.0,6.0,12.0,3.0,11.0,0.0,8.9,1.4,3.51,Dropout
1.0,17.0,1.0,9003.0,1.0,1.0,120.0,1.0,38.0,37.0,5.0,9.0,131.4,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,10.0,16.0,10.5,11.894736842105264,0.0,0.0,10.0,13.0,12.0,12.923076923076923,0.0,15.5,2.8,-4.06,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,160.0,1.0,19.0,37.0,6.0,6.0,144.3,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,Dropout
1.0,39.0,1.0,9254.0,1.0,1.0,102.5,1.0,3.0,19.0,3.0,5.0,115.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,11.1,0.6,2.02,Dropout
1.0,44.0,1.0,9003.0,1.0,1.0,140.0,1.0,4.0,4.0,4.0,2.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,13.0,5.0,13.0,0.0,0.0,6.0,13.0,2.0,11.5,0.0,12.4,0.5,1.79,Enrolled
1.0,39.0,1.0,9003.0,1.0,1.0,160.0,1.0,1.0,38.0,5.0,6.0,160.15000000000003,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,6.0,9.0,0.0,7.3999999999999995,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,Dropout
1.0,17.0,3.5,9773.0,1.0,1.0,141.0,1.0,37.0,37.0,5.0,5.0,127.7,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,0.0,6.0,6.0,6.0,14.833333333333334,0.0,9.4,-0.8,-3.12,Graduate
1.0,44.0,1.0,9130.0,1.0,1.0,130.0,1.0,38.0,19.0,9.0,9.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,8.0,4.0,11.75,0.0,0.0,6.0,8.0,2.0,13.5,0.0,11.1,0.6,2.02,Dropout
1.0,1.0,1.0,9119.0,1.0,1.0,142.0,1.0,1.0,38.0,4.0,3.0,129.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,5.0,6.0,1.0,15.0,0.0,10.8,1.4,1.74,Enrolled
1.0,1.0,1.0,8378.5,1.0,1.0,130.0,1.0,1.0,38.0,7.0,8.0,135.6,1.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,11.1,0.6,2.02,Dropout
1.0,39.0,1.0,9254.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,4.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,6.0,11.0,3.0,11.333333333333334,0.0,0.0,6.0,10.0,3.0,14.75,0.0,16.2,0.3,-0.92,Dropout
1.0,44.0,1.0,9003.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,6.0,140.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,10.0,5.0,12.6,0.0,0.0,6.0,6.0,5.0,13.2,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,1.0,9119.0,1.0,1.0,129.0,1.0,12.0,1.0,4.0,10.0,124.1,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,10.0,0.0,7.3999999999999995,0.0,0.0,5.0,10.0,1.0,14.0,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,1.0,9085.0,1.0,1.0,148.0,1.0,38.0,38.0,4.0,9.0,131.6,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,15.5,0.0,0.0,6.0,9.0,4.0,15.5,0.0,11.1,0.6,2.02,Dropout
1.0,1.0,3.0,9500.0,1.0,1.0,143.0,1.0,1.0,1.0,4.0,4.0,129.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,12.365714285714288,0.0,0.0,8.0,8.0,7.0,12.365714285714288,0.0,10.8,1.4,1.74,Graduate
1.0,17.0,1.0,9670.0,1.0,1.0,128.0,1.0,37.0,37.0,9.0,9.0,135.7,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,7.0,5.0,13.2,0.0,0.0,6.0,10.0,5.0,13.25,0.0,10.8,1.4,1.74,Enrolled
1.0,43.0,1.0,9070.0,1.0,1.0,102.5,1.0,37.0,37.0,9.0,9.0,108.0,1.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,10.0,12.0,7.0,11.428571428571429,0.0,0.0,10.0,12.0,7.0,11.857142857142858,0.0,7.6,2.6,0.32,Enrolled
1.0,1.0,1.0,9238.0,1.0,1.0,116.0,1.0,38.0,19.0,8.0,10.0,110.8,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,Dropout
1.0,1.0,1.0,9773.0,1.0,1.0,128.0,1.0,1.0,19.0,4.0,4.0,124.5,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,10.0,4.0,14.0,0.0,0.0,6.0,9.0,6.0,12.333333333333334,0.0,9.4,-0.8,-3.12,Graduate
1.0,39.0,1.0,9003.0,1.0,1.0,120.0,1.0,2.0,2.0,1.0,4.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,10.0,12.0,3.0,12.0,0.0,0.0,10.0,16.0,5.0,11.8,0.0,15.5,2.8,-4.06,Dropout
1.0,43.0,1.0,9773.0,1.0,1.0,121.0,1.0,1.0,3.0,9.0,3.0,123.8,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,4.0,4.0,0.0,7.3999999999999995,0.0,0.0,5.0,8.0,3.0,12.0,0.0,10.8,1.4,1.74,Dropout
